# Version 1.00
#
# Rohde & Schwarz ZVL6 2Ports - Version 3.20 - 1303.6509k06 SN: 100942
# Date: 2025-12-02 17:01:02
# Data & Calibration Information:
# Trc2:S12(Cal Off)
freq[Hz]	Trc2_S12[dB]	
1.310770000000000E+007	-2.947773451541250E+001	
1.311515000000000E+007	-2.949123315224410E+001	
1.312260000000000E+007	-2.949364963722517E+001	
1.313005000000000E+007	-2.949800388819304E+001	
1.313750000000000E+007	-2.951293387382357E+001	
1.314495000000000E+007	-2.950392583441534E+001	
1.315240000000000E+007	-2.951003393258073E+001	
1.315985000000000E+007	-2.949811000069715E+001	
1.316730000000000E+007	-2.951300727412684E+001	
1.317475000000000E+007	-2.950953371450720E+001	
1.318220000000000E+007	-2.949777584839854E+001	
1.318965000000000E+007	-2.949041099149980E+001	
1.319710000000000E+007	-2.948975684404032E+001	
1.320455000000000E+007	-2.947764637133345E+001	
1.321200000000000E+007	-2.946441227368977E+001	
1.321945000000000E+007	-2.943919899994190E+001	
1.322690000000000E+007	-2.944186420661217E+001	
1.323435000000000E+007	-2.942626225943852E+001	
1.324180000000000E+007	-2.941111572350713E+001	
1.324925000000000E+007	-2.939671577113577E+001	
1.325670000000000E+007	-2.937229055828129E+001	
1.326415000000000E+007	-2.935655613852805E+001	
1.327160000000000E+007	-2.933504295799003E+001	
1.327905000000000E+007	-2.931227666139944E+001	
1.328650000000000E+007	-2.929948912758639E+001	
1.329395000000000E+007	-2.927372240191347E+001	
1.330140000000000E+007	-2.925308313189699E+001	
1.330885000000000E+007	-2.923233833886329E+001	
1.331630000000000E+007	-2.920515429861504E+001	
1.332375000000000E+007	-2.918530808433725E+001	
1.333120000000000E+007	-2.916154062287577E+001	
1.333865000000000E+007	-2.915048992279279E+001	
1.334610000000000E+007	-2.911385115869443E+001	
1.335355000000000E+007	-2.909407272603315E+001	
1.336100000000000E+007	-2.906508344625608E+001	
1.336845000000000E+007	-2.903909287700785E+001	
1.337590000000000E+007	-2.901377083273775E+001	
1.338335000000000E+007	-2.897546620115415E+001	
1.339080000000000E+007	-2.895743034336861E+001	
1.339825000000000E+007	-2.893879887385631E+001	
1.340570000000000E+007	-2.890203292000279E+001	
1.341315000000000E+007	-2.887589206708272E+001	
1.342060000000000E+007	-2.884884246417285E+001	
1.342805000000000E+007	-2.881886675632490E+001	
1.343550000000000E+007	-2.878527200386960E+001	
1.344295000000000E+007	-2.876525560894310E+001	
1.345040000000000E+007	-2.872736717811699E+001	
1.345785000000000E+007	-2.869717133322033E+001	
1.346530000000000E+007	-2.866549154828282E+001	
1.347275000000000E+007	-2.863914565833762E+001	
1.348020000000000E+007	-2.860706342497774E+001	
1.348765000000000E+007	-2.857397129862844E+001	
1.349510000000000E+007	-2.853648676909665E+001	
1.350255000000000E+007	-2.850934280127833E+001	
1.351000000000000E+007	-2.848881436882389E+001	
1.351745000000000E+007	-2.844759932097700E+001	
1.352490000000000E+007	-2.842277562456710E+001	
1.353235000000000E+007	-2.838100243731050E+001	
1.353980000000000E+007	-2.835311040326407E+001	
1.354725000000000E+007	-2.832301039427280E+001	
1.355470000000000E+007	-2.829414555226651E+001	
1.356215000000000E+007	-2.825267139704670E+001	
1.356960000000000E+007	-2.822067288600951E+001	
1.357705000000000E+007	-2.819058756488278E+001	
1.358450000000000E+007	-2.816963336278159E+001	
1.359195000000000E+007	-2.813370326317560E+001	
1.359940000000000E+007	-2.810189661423449E+001	
1.360685000000000E+007	-2.807085332126438E+001	
1.361430000000000E+007	-2.803891541125759E+001	
1.362175000000000E+007	-2.800672741507178E+001	
1.362920000000000E+007	-2.798128039737301E+001	
1.363665000000000E+007	-2.794548659073679E+001	
1.364410000000000E+007	-2.791630371623595E+001	
1.365155000000000E+007	-2.788982438555262E+001	
1.365900000000000E+007	-2.786371284209749E+001	
1.366645000000000E+007	-2.784135548459549E+001	
1.367390000000000E+007	-2.780831780348115E+001	
1.368135000000000E+007	-2.777241255598357E+001	
1.368880000000000E+007	-2.775452620727750E+001	
1.369625000000000E+007	-2.772006828358988E+001	
1.370370000000000E+007	-2.768599956589262E+001	
1.371115000000000E+007	-2.766138464803533E+001	
1.371860000000000E+007	-2.763905779121351E+001	
1.372605000000000E+007	-2.760348994348168E+001	
1.373350000000000E+007	-2.758243351051731E+001	
1.374095000000000E+007	-2.755541498852440E+001	
1.374840000000000E+007	-2.752542944730170E+001	
1.375585000000000E+007	-2.749585268303077E+001	
1.376330000000000E+007	-2.746884402328623E+001	
1.377075000000000E+007	-2.745095689706782E+001	
1.377820000000000E+007	-2.742122218350250E+001	
1.378565000000000E+007	-2.739630482919668E+001	
1.379310000000000E+007	-2.737163009340805E+001	
1.380055000000000E+007	-2.734633608558806E+001	
1.380800000000000E+007	-2.732874407390456E+001	
1.381545000000000E+007	-2.729733575965837E+001	
1.382290000000000E+007	-2.727532437352293E+001	
1.383035000000000E+007	-2.725457122960058E+001	
1.383780000000000E+007	-2.723101953691717E+001	
1.384525000000000E+007	-2.721329504012291E+001	
1.385270000000000E+007	-2.719229150625586E+001	
1.386015000000000E+007	-2.716819518543802E+001	
1.386760000000000E+007	-2.714719563353139E+001	
1.387505000000000E+007	-2.712506742700872E+001	
1.388250000000000E+007	-2.710347894028731E+001	
1.388995000000000E+007	-2.708643103502206E+001	
1.389740000000000E+007	-2.705995233290823E+001	
1.390485000000000E+007	-2.705010173468980E+001	
1.391230000000000E+007	-2.702372278437977E+001	
1.391975000000000E+007	-2.700109578744672E+001	
1.392720000000000E+007	-2.698441876803153E+001	
1.393465000000000E+007	-2.696515540112207E+001	
1.394210000000000E+007	-2.694775674947286E+001	
1.394955000000000E+007	-2.692836188537817E+001	
1.395700000000000E+007	-2.691269149213947E+001	
1.396445000000000E+007	-2.689783465277899E+001	
1.397190000000000E+007	-2.687894513970316E+001	
1.397935000000000E+007	-2.685585321073583E+001	
1.398680000000000E+007	-2.684896122242359E+001	
1.399425000000000E+007	-2.683238928995266E+001	
1.400170000000000E+007	-2.681984888111042E+001	
1.400915000000000E+007	-2.680062617559221E+001	
1.401660000000000E+007	-2.678484110236372E+001	
1.402405000000000E+007	-2.676527523893926E+001	
1.403150000000000E+007	-2.675871192297139E+001	
1.403895000000000E+007	-2.674303757703510E+001	
1.404640000000000E+007	-2.673126121291389E+001	
1.405385000000000E+007	-2.671414000685163E+001	
1.406130000000000E+007	-2.670184320556249E+001	
1.406875000000000E+007	-2.668975155880382E+001	
1.407620000000000E+007	-2.668260191807802E+001	
1.408365000000000E+007	-2.666498813144176E+001	
1.409110000000000E+007	-2.665188225640533E+001	
1.409855000000000E+007	-2.664073001002831E+001	
1.410600000000000E+007	-2.662970557853594E+001	
1.411345000000000E+007	-2.662464828519601E+001	
1.412090000000000E+007	-2.661023543081942E+001	
1.412835000000000E+007	-2.659856856190987E+001	
1.413580000000000E+007	-2.659102594293189E+001	
1.414325000000000E+007	-2.657982880919957E+001	
1.415070000000000E+007	-2.657612264811023E+001	
1.415815000000000E+007	-2.656416619016313E+001	
1.416560000000000E+007	-2.655180747167163E+001	
1.417305000000000E+007	-2.654282328356094E+001	
1.418050000000000E+007	-2.654121655006772E+001	
1.418795000000000E+007	-2.653704391415700E+001	
1.419540000000000E+007	-2.652143106498014E+001	
1.420285000000000E+007	-2.651674463974714E+001	
1.421030000000000E+007	-2.651273355417044E+001	
1.421775000000000E+007	-2.651126451027029E+001	
1.422520000000000E+007	-2.649974898258217E+001	
1.423265000000000E+007	-2.649333676056644E+001	
1.424010000000000E+007	-2.648657355514950E+001	
1.424755000000000E+007	-2.648691426433675E+001	
1.425500000000000E+007	-2.648311412083246E+001	
1.426245000000000E+007	-2.648389621464489E+001	
1.426990000000000E+007	-2.646886428693390E+001	
1.427735000000000E+007	-2.646650262345386E+001	
1.428480000000000E+007	-2.646410924968986E+001	
1.429225000000000E+007	-2.646190992346028E+001	
1.429970000000000E+007	-2.645671661897169E+001	
1.430715000000000E+007	-2.646012937373910E+001	
1.431460000000000E+007	-2.645886137405782E+001	
1.432205000000000E+007	-2.645604964711412E+001	
1.432950000000000E+007	-2.645210642560936E+001	
1.433695000000000E+007	-2.645090332294209E+001	
1.434440000000000E+007	-2.645750603343037E+001	
1.435185000000000E+007	-2.645287956771555E+001	
1.435930000000000E+007	-2.645506935464379E+001	
1.436675000000000E+007	-2.645666529395608E+001	
1.437420000000000E+007	-2.645112603617168E+001	
1.438165000000000E+007	-2.645610535637723E+001	
1.438910000000000E+007	-2.645772840820776E+001	
1.439655000000000E+007	-2.645400774700314E+001	
1.440400000000000E+007	-2.645629315480746E+001	
1.441145000000000E+007	-2.646263331983089E+001	
1.441890000000000E+007	-2.646095430591618E+001	
1.442635000000000E+007	-2.646972523143881E+001	
1.443380000000000E+007	-2.646855742944247E+001	
1.444125000000000E+007	-2.647525713901131E+001	
1.444870000000000E+007	-2.647320959464094E+001	
1.445615000000000E+007	-2.648090234366861E+001	
1.446360000000000E+007	-2.648575137434283E+001	
1.447105000000000E+007	-2.649767111281221E+001	
1.447850000000000E+007	-2.650270004934508E+001	
1.448595000000000E+007	-2.650155323896379E+001	
1.449340000000000E+007	-2.651285049550035E+001	
1.450085000000000E+007	-2.652111864472260E+001	
1.450830000000000E+007	-2.652665639405797E+001	
1.451575000000000E+007	-2.653870091255670E+001	
1.452320000000000E+007	-2.654095836309075E+001	
1.453065000000000E+007	-2.654906582794710E+001	
1.453810000000000E+007	-2.655643097748529E+001	
1.454555000000000E+007	-2.656742807691550E+001	
1.455300000000000E+007	-2.657519232850608E+001	
1.456045000000000E+007	-2.658390792877173E+001	
1.456790000000000E+007	-2.659298472045957E+001	
1.457535000000000E+007	-2.660689095279183E+001	
1.458280000000000E+007	-2.661674516795450E+001	
1.459025000000000E+007	-2.662699245671422E+001	
1.459770000000000E+007	-2.663658133766321E+001	
1.460515000000000E+007	-2.664814706583895E+001	
1.461260000000000E+007	-2.665758014219728E+001	
1.462005000000000E+007	-2.667030095945341E+001	
1.462750000000000E+007	-2.667926656543774E+001	
1.463495000000000E+007	-2.669314005192765E+001	
1.464240000000000E+007	-2.670220732480505E+001	
1.464985000000000E+007	-2.671884987759467E+001	
1.465730000000000E+007	-2.672847020299384E+001	
1.466475000000000E+007	-2.675242509431056E+001	
1.467220000000000E+007	-2.676040024056634E+001	
1.467965000000000E+007	-2.677795701874161E+001	
1.468710000000000E+007	-2.678892457976706E+001	
1.469455000000000E+007	-2.680728622462853E+001	
1.470200000000000E+007	-2.681642692615162E+001	
1.470945000000000E+007	-2.683828807248989E+001	
1.471690000000000E+007	-2.684768656294086E+001	
1.472435000000000E+007	-2.686340125662375E+001	
1.473180000000000E+007	-2.688129444616768E+001	
1.473925000000000E+007	-2.688925416742876E+001	
1.474670000000000E+007	-2.691306812404192E+001	
1.475415000000000E+007	-2.693767563708427E+001	
1.476160000000000E+007	-2.695917368138933E+001	
1.476905000000000E+007	-2.697143474806689E+001	
1.477650000000000E+007	-2.699363318124441E+001	
1.478395000000000E+007	-2.700712692338909E+001	
1.479140000000000E+007	-2.703782132455055E+001	
1.479885000000000E+007	-2.705196096392297E+001	
1.480630000000000E+007	-2.707409898264348E+001	
1.481375000000000E+007	-2.709379062255151E+001	
1.482120000000000E+007	-2.711670528919166E+001	
1.482865000000000E+007	-2.714143885222808E+001	
1.483610000000000E+007	-2.716121936958600E+001	
1.484355000000000E+007	-2.717724525827840E+001	
1.485100000000000E+007	-2.719898994786032E+001	
1.485845000000000E+007	-2.722496103683351E+001	
1.486590000000000E+007	-2.724448064213974E+001	
1.487335000000000E+007	-2.727020753974128E+001	
1.488080000000000E+007	-2.729318806295900E+001	
1.488825000000000E+007	-2.731871742843066E+001	
1.489570000000000E+007	-2.734353196587024E+001	
1.490315000000000E+007	-2.737139045713910E+001	
1.491060000000000E+007	-2.739282266489232E+001	
1.491805000000000E+007	-2.741488553388171E+001	
1.492550000000000E+007	-2.743746430859214E+001	
1.493295000000000E+007	-2.746484502058569E+001	
1.494040000000000E+007	-2.749534005461678E+001	
1.494785000000000E+007	-2.751380957283704E+001	
1.495530000000000E+007	-2.754310770868144E+001	
1.496275000000000E+007	-2.757353223280743E+001	
1.497020000000000E+007	-2.759410282695755E+001	
1.497765000000000E+007	-2.760946657014451E+001	
1.498510000000000E+007	-2.764033140150038E+001	
1.499255000000000E+007	-2.767502314825416E+001	
1.500000000000000E+007	-2.769229223191410E+001	
